material,thickness,particle_type,energy,heating_mean,heating_std,total_mean,total_std,flux_mean,flux_std,sensitivity_mean,sensitivity_std,total_prob_mean,total_prob_std
diamond,0.05,neutron,10200000.0,72.1509928275213,3.458878088823932,4.97008566632395e-05,2.407060470991219e-07,0.000252638118155675,1.2235746948405982e-06,7.073626747796207e-06,3.3910569498273845e-07,4.97008566632395e-05,2.407060470991219e-07
diamond,0.05,neutron,10300000.0,70.59752791300542,3.3723699527683393,4.997258881355224e-05,2.29557785910317e-07,0.0002504144900298293,1.1489677853100999e-06,6.85412892359276e-06,3.2741455852119796e-07,4.997258881355224e-05,2.29557785910317e-07
diamond,0.05,neutron,10400000.0,81.2552168189475,3.245658843696556,5.1759194140810026e-05,2.4899153012142826e-07,0.00025118069281341806,1.207904191483832e-06,7.81300161720649e-06,3.120825811246688e-07,5.1759194140810026e-05,2.4899153012142826e-07
diamond,0.05,neutron,10500000.0,82.33238917990796,3.4389642196072736,5.406861384311547e-05,2.6830134173375143e-07,0.0002510687484033969,1.244174823622981e-06,7.841179921895997e-06,3.275204018673594e-07,5.406861384311547e-05,2.6830134173375143e-07
diamond,0.05,neutron,10600000.0,87.76296268983884,3.183579080568702,5.6493424992744037e-05,2.285551347886704e-07,0.0002510379223215126,1.0169527399888184e-06,8.279524782060269e-06,3.003376491102549e-07,5.6493424992744037e-05,2.285551347886704e-07
diamond,0.05,neutron,10700000.0,93.07085596449362,3.403791712632915,5.90247088318618e-05,2.581323975397668e-07,0.0002513068158940171,1.0990361941425567e-06,8.698210837803142e-06,3.1811137501242194e-07,5.90247088318618e-05,2.581323975397668e-07
diamond,0.05,neutron,10800000.0,89.02358217456863,3.6196689052787847,6.1507563452305e-05,2.6590109303000557e-07,0.000251422188594492,1.0875674263288607e-06,8.242924275423021e-06,3.351545282665541e-07,6.1507563452305e-05,2.6590109303000557e-07
diamond,0.05,neutron,10900000.0,97.3969862399647,3.6888973908251756,6.223143409082849e-05,3.106924129155211e-07,0.00024892116725337465,1.2428005314300398e-06,8.935503324767403e-06,3.3843095328671336e-07,6.223143409082849e-05,3.106924129155211e-07
diamond,0.05,neutron,11000000.0,95.03607973719517,3.6859602832961005,6.213389816961309e-05,3.017960020333169e-07,0.00025151238643322896,1.2214582920095316e-06,8.639643612472287e-06,3.350872984814637e-07,6.213389816961309e-05,3.017960020333169e-07
diamond,0.05,neutron,11100000.0,97.98497320430744,3.562924352237944,6.188039352458336e-05,2.6988870141374747e-07,0.0002505739212258554,1.0928219659597128e-06,8.827475063451121e-06,3.2098417587729226e-07,6.188039352458336e-05,2.6988870141374747e-07
diamond,0.05,neutron,11200000.0,95.50881430700812,4.056974432564045,6.177700784618085e-05,3.0092672498252075e-07,0.0002518716299462707,1.2272744195530227e-06,8.527572705982869e-06,3.622298600503612e-07,6.177700784618085e-05,3.0092672498252075e-07
diamond,0.05,neutron,11300000.0,100.10398796604463,3.8909816923550244,6.104296006213914e-05,3.164014439259241e-07,0.00025064497021905826,1.2989821805145985e-06,8.8587599969951e-06,3.4433466304026767e-07,6.104296006213914e-05,3.164014439259241e-07
diamond,0.05,neutron,11400000.0,107.05731830229075,4.066010968082503,6.084459674898788e-05,2.8067454222884913e-07,0.00025227115586083805,1.163414603288063e-06,9.390992833534276e-06,3.56667628779167e-07,6.084459674898788e-05,2.8067454222884913e-07
diamond,0.05,neutron,11500000.0,99.30924889105134,4.427517520063453,5.98330053376986e-05,2.615645266256964e-07,0.0002512963013391466,1.0987928290898927e-06,8.635586860091421e-06,3.850015234837785e-07,5.98330053376986e-05,2.615645266256964e-07
diamond,0.05,neutron,11600000.0,99.40195363757083,4.527269449117634,5.956690746289096e-05,2.1473486987271186e-07,0.00025158652338474406,9.070532551176905e-07,8.569133934273347e-06,3.90281849061865e-07,5.956690746289096e-05,2.1473486987271186e-07
diamond,0.05,neutron,11700000.0,112.4423053507895,4.322903994202919,5.976598233480701e-05,2.8417414878910086e-07,0.00025067764045821076,1.191321251838423e-06,9.610453448785427e-06,3.694789738634974e-07,5.976598233480701e-05,2.8417414878910086e-07
diamond,0.05,neutron,11800000.0,112.94932569871428,4.33113874780028,6.123999801749582e-05,2.873246372613582e-07,0.00025014133415296664,1.1736439248771064e-06,9.571976754128329e-06,3.6704565659324405e-07,6.123999801749582e-05,2.873246372613582e-07
diamond,0.05,neutron,11900000.0,125.89041348674246,4.918593884814634,6.353783825582009e-05,2.8189957363537036e-07,0.0002528495027492263,1.121924226369861e-06,1.0579026343423736e-05,4.1332721721131383e-07,6.353783825582009e-05,2.8189957363537036e-07
diamond,0.05,neutron,12000000.0,130.95440609442767,4.584087900936296,6.39221634656507e-05,3.202283798831488e-07,0.0002507750940460357,1.256037805967066e-06,1.091286717453564e-05,3.8200732507802465e-07,6.39221634656507e-05,3.202283798831488e-07
diamond,0.05,neutron,12100000.0,137.65985790296702,5.278055088769509,6.247450324495135e-05,3.1368805483768105e-07,0.0002493385072492916,1.2504701035705207e-06,1.1376847760575787e-05,4.3620289989830653e-07,6.247450324495135e-05,3.1368805483768105e-07
diamond,0.05,neutron,12200000.0,135.67396541453522,5.787551525749748,6.0872911534328415e-05,2.819382837974563e-07,0.0002521892163571593,1.1686007775776967e-06,1.1120816837256985e-05,4.7438946932374984e-07,6.0872911534328415e-05,2.819382837974563e-07
diamond,0.05,neutron,12300000.0,125.88553680739481,5.286745961097937,5.9612077365896544e-05,2.607184002766635e-07,0.00025267771556174287,1.1042973629660126e-06,1.0234596488406083e-05,4.298167448047103e-07,5.9612077365896544e-05,2.607184002766635e-07
diamond,0.05,neutron,12400000.0,121.15657878392773,4.337749923302292,5.85314409966618e-05,2.6322780034593987e-07,0.0002493608596406217,1.121472900121565e-06,9.770691837413526e-06,3.4981854220179776e-07,5.85314409966618e-05,2.6322780034593987e-07
diamond,0.05,neutron,12500000.0,132.63841250954655,5.053344573978864,5.9725857400676636e-05,2.3813352140540192e-07,0.0002521900323955134,1.0053956571573537e-06,1.0611073000763724e-05,4.042675659183091e-07,5.9725857400676636e-05,2.3813352140540192e-07
diamond,0.05,neutron,12600000.0,128.54852843269043,5.568254593699956,6.048091023386445e-05,3.044643359102818e-07,0.0002522203120113939,1.270296077978093e-06,1.0202264161324637e-05,4.4192496775396477e-07,6.048091023386445e-05,3.044643359102818e-07
diamond,0.05,neutron,12700000.0,127.55570462850368,4.453243676340454,6.086824294001186e-05,2.6215427443181527e-07,0.00025067360121279984,1.079587955224058e-06,1.004375626996092e-05,3.506491083732641e-07,6.086824294001186e-05,2.6215427443181527e-07
diamond,0.05,neutron,12800000.0,128.97250729014914,5.098651847174409,6.190156281884337e-05,2.921181667903316e-07,0.00025106978222426857,1.184978791472366e-06,1.00759771320429e-05,3.983321755605007e-07,6.190156281884337e-05,2.921181667903316e-07
diamond,0.05,neutron,12900000.0,127.97105169195001,5.155069330162296,6.260961051594286e-05,2.957375417424028e-07,0.000250651462698346,1.1833507343134862e-06,9.920236565267443e-06,3.996177775319609e-07,6.260961051594286e-05,2.957375417424028e-07
diamond,0.05,neutron,13000000.0,130.86592045982124,5.727804528519169,6.247005774053417e-05,2.855865355831012e-07,0.00024949356940796847,1.1405101987649189e-06,1.0066609266140096e-05,4.4060034834762836e-07,6.247005774053417e-05,2.855865355831012e-07
diamond,0.05,neutron,13100000.0,134.420042969231,4.747316452308267,6.290236918688499e-05,2.5118370578898943e-07,0.0002517298559568289,1.0050550329695426e-06,1.0261071982384045e-05,3.6239056887849366e-07,6.290236918688499e-05,2.5118370578898943e-07
diamond,0.05,neutron,13200000.0,126.20133936010625,5.289212667494407,6.225077314953083e-05,2.5439713351439245e-07,0.0002508963270534352,1.0254502462744015e-06,9.560707527280777e-06,4.0069792935563693e-07,6.225077314953083e-05,2.5439713351439245e-07
diamond,0.05,neutron,13300000.0,130.99579114912385,5.5081536335873444,6.193172658058187e-05,2.81912852732299e-07,0.00025104006782643165,1.1426241416487486e-06,9.849307605197282e-06,4.1414688974340935e-07,6.193172658058187e-05,2.81912852732299e-07
diamond,0.05,neutron,13400000.0,128.17360372385775,5.103127073908105,6.200721656511835e-05,2.9044837911058074e-07,0.00025175002489126984,1.1792824206412711e-06,9.565194307750578e-06,3.808303786498586e-07,6.200721656511835e-05,2.9044837911058074e-07
diamond,0.05,neutron,13500000.0,140.63558296029197,5.563616395285247,6.216513599486184e-05,2.635362767141215e-07,0.00025159083041908055,1.0662805392888917e-06,1.0417450589651257e-05,4.1211973298409235e-07,6.216513599486184e-05,2.635362767141215e-07
diamond,0.05,neutron,13600000.0,137.49121165711293,5.677087218367077,6.152611824334134e-05,2.5537721337097195e-07,0.00025097433414518467,1.0407723885436082e-06,1.0109647915964186e-05,4.1743288370346153e-07,6.152611824334134e-05,2.5537721337097195e-07
diamond,0.05,neutron,13700000.0,139.68989482580443,5.319776858329524,6.0792464058667825e-05,2.7793680130372574e-07,0.0002504020479789045,1.1445724352709642e-06,1.0196342688014921e-05,3.8830488017003823e-07,6.0792464058667825e-05,2.7793680130372574e-07
diamond,0.05,neutron,13800000.0,141.70238029301584,5.898852692054558,5.9832119861429076e-05,2.7764301485809384e-07,0.0002514532491618761,1.1672688382902412e-06,1.0268288427030132e-05,4.274530936271419e-07,5.9832119861429076e-05,2.7764301485809384e-07
diamond,0.05,neutron,13900000.0,139.02037276021585,5.719547719326871,5.9025140679110435e-05,2.8188092031883885e-07,0.00025144796584407493,1.200732060513782e-06,1.0001465666202579e-05,4.114782531889835e-07,5.9025140679110435e-05,2.8188092031883885e-07
diamond,0.05,neutron,14000000.0,145.2103883529247,6.305452967774036,5.787061192676269e-05,2.3634996070328538e-07,0.0002494134408851424,1.0185517216044467e-06,1.0372170596637479e-05,4.5038949769814544e-07,5.787061192676269e-05,2.3634996070328538e-07
diamond,0.05,neutron,14100000.0,149.40719887643485,6.074206086867689,5.9352863709063624e-05,3.0143271042393867e-07,0.00025334699311583815,1.2867713780361518e-06,1.0596255239463464e-05,4.3079475793387866e-07,5.9352863709063624e-05,3.0143271042393867e-07
diamond,0.05,neutron,14200000.0,148.28687578898052,6.3292148963101695,5.888526402658789e-05,2.5989550240460835e-07,0.00025019593694605084,1.1044733877717244e-06,1.0442737731618347e-05,4.4571935889508237e-07,5.888526402658789e-05,2.5989550240460835e-07
diamond,0.05,neutron,14300000.0,150.9650198956606,5.885657514042263,5.875834744651161e-05,2.485851728774688e-07,0.0002514469945342891,1.0636975122137595e-06,1.0556994398297944e-05,4.11584441541417e-07,5.875834744651161e-05,2.485851728774688e-07
diamond,0.05,neutron,14400000.0,142.41801910025765,6.210581048579536,5.811916648330356e-05,2.5840284695191594e-07,0.0002502663082363812,1.1125175049083847e-06,9.89014021529567e-06,4.312903505958011e-07,5.811916648330356e-05,2.5840284695191594e-07
diamond,0.05,neutron,14500000.0,144.56181648975283,5.267125483189924,5.90965569731026e-05,2.48871700086771e-07,0.00025100828835863785,1.0563522122307305e-06,9.969780447569161e-06,3.63250033323443e-07,5.90965569731026e-05,2.48871700086771e-07
diamond,0.05,neutron,14600000.0,153.48791042609827,6.501781425502366,6.070497257238509e-05,2.691775719702156e-07,0.0002521149050951952,1.1175458256998015e-06,1.0512870577130019e-05,4.4532749489742235e-07,6.070497257238509e-05,2.691775719702156e-07
diamond,0.05,neutron,14700000.0,146.7804013491195,6.220662862264481,6.151795057930357e-05,2.4697175421923267e-07,0.00025238149925577765,1.0131537032764264e-06,9.985061316266633e-06,4.231743443717334e-07,6.151795057930357e-05,2.4697175421923267e-07
diamond,0.05,neutron,14800000.0,146.6990053854529,5.941764345419257,6.199272382324509e-05,2.7086132534334297e-07,0.00025289996455131805,1.1048356776919574e-06,9.912094958476547e-06,4.014705638796795e-07,6.199272382324509e-05,2.7086132534334297e-07
diamond,0.05,neutron,14900000.0,168.84229131621333,6.516526554347445,6.216281258405646e-05,2.4296730215572533e-07,0.0002515639840577468,9.833268247014319e-07,1.1331697403772707e-05,4.373507754595601e-07,6.216281258405646e-05,2.4296730215572533e-07
diamond,0.05,neutron,15000000.0,164.223657135879,6.8474455949044986,6.232877538274688e-05,2.6308198010933944e-07,0.0002496950048571356,1.053404737764926e-06,1.0948243809058599e-05,4.5649637299363324e-07,6.232877538274688e-05,2.6308198010933944e-07
diamond,0.05,neutron,15100000.0,158.20401015595576,6.597492387453112,6.308387221133521e-05,2.5418085773188766e-07,0.0002499208759259507,1.0067750100042833e-06,1.0477086765295083e-05,4.369200256591465e-07,6.308387221133521e-05,2.5418085773188766e-07
diamond,0.05,neutron,15200000.0,156.2351233487806,6.048109588211312,6.324856540163996e-05,2.843774963941908e-07,0.0002496107376576029,1.1223125745096158e-06,1.0278626536103988e-05,3.979019465928495e-07,6.324856540163996e-05,2.843774963941908e-07
diamond,0.05,neutron,15300000.0,158.31912630272183,5.661676348683546,6.343129488752839e-05,2.873904754210735e-07,0.000248683023366046,1.1264293373670195e-06,1.0347655313903388e-05,3.700442057963102e-07,6.343129488752839e-05,2.873904754210735e-07
diamond,0.05,neutron,15400000.0,168.67027609941394,6.639448954017729,6.523286675285885e-05,2.9705375164813646e-07,0.00025402773598296813,1.1568406370825235e-06,1.0952615331130775e-05,4.3113304896219016e-07,6.523286675285885e-05,2.9705375164813646e-07
diamond,0.05,neutron,15500000.0,161.21030915923504,6.770937032086892,6.537020326214935e-05,3.2206644077173513e-07,0.00025286209543093677,1.2457317714757663e-06,1.0400665107047422e-05,4.368346472314124e-07,6.537020326214935e-05,3.2206644077173513e-07
diamond,0.05,neutron,15600000.0,162.9333537213846,6.404247674341556,6.483971487430272e-05,3.1503458492345463e-07,0.0002492023817210769,1.2108206617296994e-06,1.0444445751370807e-05,4.1052869707317665e-07,6.483971487430272e-05,3.1503458492345463e-07
diamond,0.05,neutron,15700000.0,162.04704935476963,6.6208413938791635,6.595169182504965e-05,3.1869514147325273e-07,0.00025183709546781186,1.2172695080022727e-06,1.0321468111768766e-05,4.217096429222397e-07,6.595169182504965e-05,3.1869514147325273e-07
diamond,0.05,neutron,15800000.0,162.01999798157334,5.591242869856655,6.610980941666055e-05,2.8116010608742674e-07,0.00025047018446214194,1.0653921444910723e-06,1.0254430251998312e-05,3.538761310035858e-07,6.610980941666055e-05,2.8116010608742674e-07
diamond,0.05,neutron,15900000.0,164.87992404219972,6.522123383304696,6.601809615762016e-05,2.9583092455332976e-07,0.0002480238221116784,1.1114644098343607e-06,1.0369806543534574e-05,4.101964392015532e-07,6.601809615762016e-05,2.9583092455332976e-07
diamond,0.05,neutron,16000000.0,171.324594370368,6.127602540135044,6.686874184298773e-05,3.0012513690899157e-07,0.00025148600091675976,1.1284508366886082e-06,1.0707787148148001e-05,3.8297515875844025e-07,6.686874184298773e-05,3.0012513690899157e-07
diamond,0.05,neutron,16100000.0,169.05224578589258,5.82513749367795,6.570680432134633e-05,2.8873140086326e-07,0.00025038266217832796,1.1006917543806221e-06,1.0500139489806993e-05,3.618097822160217e-07,6.570680432134633e-05,2.8873140086326e-07
diamond,0.05,neutron,16200000.0,171.30222372787136,5.92703876637307,6.489561783280654e-05,3.1293491358623814e-07,0.00025094036011800573,1.2100587339027114e-06,1.0574211341226628e-05,3.658665905168562e-07,6.489561783280654e-05,3.1293491358623814e-07
diamond,0.05,neutron,16300000.0,172.73523314621536,6.5559242627343695,6.339228319521255e-05,2.6339461116812485e-07,0.00024927749903477683,1.0356848306550471e-06,1.0597253567252477e-05,4.0220394249904105e-07,6.339228319521255e-05,2.6339461116812485e-07
diamond,0.05,neutron,16400000.0,178.07995336198366,6.376270325336338,6.327969726965318e-05,2.6599308288044747e-07,0.0002493237288687652,1.0478442739511868e-06,1.0858533741584369e-05,3.887969710570938e-07,6.327969726965318e-05,2.6599308288044747e-07
diamond,0.05,neutron,16500000.0,166.91997072254088,7.227094899951875,6.310622365819406e-05,2.528707437371356e-07,0.0002503976005407902,1.0029375874910704e-06,1.0116361861972174e-05,4.3800575151223484e-07,6.310622365819406e-05,2.528707437371356e-07
diamond,0.05,neutron,16600000.0,179.11658817743046,6.894959476967329,6.230652463453571e-05,3.0900153953405067e-07,0.00024939253841299857,1.2370476698523648e-06,1.079015591430304e-05,4.153590046365861e-07,6.230652463453571e-05,3.0900153953405067e-07
diamond,0.05,neutron,16700000.0,177.479313487408,7.309700106981748,6.22073855094959e-05,3.0116633701987355e-07,0.0002505692850149467,1.2132610345625525e-06,1.0627503801641198e-05,4.3770659323244e-07,6.22073855094959e-05,3.0116633701987355e-07
diamond,0.05,neutron,16800000.0,172.03961612766207,7.14973263335577,6.168216662018454e-05,2.957519821229892e-07,0.00024950929088355186,1.196283179357835e-06,1.0240453340932267e-05,4.255793234140339e-07,6.168216662018454e-05,2.957519821229892e-07
diamond,0.05,neutron,16900000.0,191.1017156630718,7.0265378556916955,6.13478759262552e-05,2.654791678930672e-07,0.000248602463280727,1.0757868937236428e-06,1.1307793826217266e-05,4.157714707509879e-07,6.13478759262552e-05,2.654791678930672e-07
diamond,0.05,neutron,17000000.0,186.0653198046628,7.212223343926831,6.156508386723554e-05,2.7834897822582655e-07,0.0002486049683307315,1.1242522280328508e-06,1.094501881203899e-05,4.2424843199569594e-07,6.156508386723554e-05,2.7834897822582655e-07
diamond,0.05,neutron,17100000.0,184.77737408610267,7.089321708945699,6.151733249626736e-05,2.85258509818653e-07,0.00024896709984085466,1.1544728447139627e-06,1.0805694391000155e-05,4.1458021689740927e-07,6.151733249626736e-05,2.85258509818653e-07
diamond,0.05,neutron,17200000.0,194.5960016712599,8.728304445996292,6.172011265616791e-05,2.2828401843280463e-07,0.0002504638659993126,9.263312843687501e-07,1.1313721027398831e-05,5.074595608137379e-07,6.172011265616791e-05,2.2828401843280463e-07
diamond,0.05,neutron,17300000.0,184.95739027310893,6.664080467299007,6.216562787650239e-05,2.825343672046942e-07,0.0002504964974186403,1.1385501886019439e-06,1.0691178628503405e-05,3.8520696342768826e-07,6.216562787650239e-05,2.825343672046942e-07
diamond,0.05,neutron,17400000.0,194.06948755431912,7.9581739599369,6.190116538452403e-05,2.2964059495406275e-07,0.0002498352971109958,9.267917097591417e-07,1.115341882496087e-05,4.5736631953660343e-07,6.190116538452403e-05,2.2964059495406275e-07
diamond,0.05,neutron,17500000.0,193.4660292503768,6.595348262884391,6.184337568545612e-05,3.0587248577505536e-07,0.0002481582810751903,1.2275317878785791e-06,1.1055201671450103e-05,3.768770435933938e-07,6.184337568545612e-05,3.0587248577505536e-07
diamond,0.05,neutron,17600000.0,185.30255776957603,7.885420792324894,6.252922248735292e-05,2.7691007841602116e-07,0.0002497428046856013,1.105987537936533e-06,1.0528554418725911e-05,4.4803527229118715e-07,6.252922248735292e-05,2.7691007841602116e-07
diamond,0.05,neutron,17700000.0,190.13628141499635,7.346367122260098,6.317554801817736e-05,2.6096097576777233e-07,0.0002514752932337435,1.038547501710687e-06,1.0742162791807703e-05,4.1504898995819764e-07,6.317554801817736e-05,2.6096097576777233e-07
diamond,0.05,neutron,17800000.0,203.93330764530464,8.152678664930745,6.37674085821109e-05,2.986938814186745e-07,0.0002526530814554756,1.1835532595663554e-06,1.1456927395803632e-05,4.580156553331879e-07,6.37674085821109e-05,2.986938814186745e-07
diamond,0.05,neutron,17900000.0,193.68674435006804,7.394930492392975,6.331090950738106e-05,2.6628797831248296e-07,0.00024905135254292993,1.0475524154855856e-06,1.0820488511176985e-05,4.13124608513574e-07,6.331090950738106e-05,2.6628797831248296e-07
diamond,0.05,neutron,18000000.0,196.67077918745179,7.364556370330225,6.354739950783971e-05,2.571482565789011e-07,0.0002482765560065871,1.0045956636997152e-06,1.0926154399302878e-05,4.0914202057390134e-07,6.354739950783971e-05,2.571482565789011e-07
diamond,0.05,neutron,18100000.0,194.49133013754926,6.483712173526053,6.460003974825366e-05,2.8465183395562795e-07,0.0002499437032000357,1.102011517706544e-06,1.0745377355665705e-05,3.582161421837598e-07,6.460003974825366e-05,2.8465183395562795e-07
diamond,0.05,neutron,18200000.0,201.4291607054035,8.12026391685024,6.442197231049384e-05,3.0478495312637713e-07,0.00024867351479827224,1.1764966330692975e-06,1.1067536302494697e-05,4.461683470796835e-07,6.442197231049384e-05,3.0478495312637713e-07
