particle,energy_MeV,detector_material,detector_thickness_mm,mean_eDep_MeV,std_eDep_MeV,stderr_eDep_MeV,n_events
neutron,19.8,Si,1.25,0.0269656,0.438314,0.00138607,100000
neutron,19.8,Si,1.5,0.0276306,0.420888,0.00133097,100000
neutron,19.8,Si,1.75,0.0354253,0.489741,0.0015487,100000
neutron,19.8,Si,2.0,0.0401174,0.532933,0.00168528,100000
neutron,19.9,Si,0.5,0.00833729,0.217341,0.000687292,100000
neutron,19.9,Si,0.75,0.0136589,0.285259,0.000902069,100000
neutron,19.9,Si,1.0,0.0172097,0.320984,0.00101504,100000
neutron,19.9,Si,1.25,0.0260869,0.406251,0.00128468,100000
neutron,19.9,Si,1.5,0.0285299,0.420844,0.00133083,100000
neutron,19.9,Si,1.75,0.0364118,0.492546,0.00155757,100000
neutron,19.9,Si,2.0,0.0449198,0.551989,0.00174554,100000
neutron,20.0,Si,0.5,0.00669003,0.157863,0.000499206,100000
neutron,20.0,Si,0.75,0.012287,0.225298,0.000712456,100000
neutron,20.0,Si,1.0,0.0176632,0.289727,0.000916196,100000
neutron,20.0,Si,1.25,0.0201831,0.293516,0.000928179,100000
neutron,20.0,Si,1.5,0.0250741,0.341951,0.00108134,100000
neutron,20.0,Si,1.75,0.0308692,0.382673,0.00121012,100000
neutron,20.0,Si,2.0,0.0355487,0.413104,0.00130635,100000
proton,0.1,Si,0.5,0.1,0.0,0.0,10000
proton,0.1,Si,0.75,0.1,0.0,0.0,10000
proton,0.1,Si,1.0,0.1,0.0,0.0,10000
proton,0.1,Si,1.25,0.1,0.0,0.0,10000
proton,0.1,Si,1.5,0.0999995,4.51508e-05,4.51508e-07,10000
proton,0.1,Si,1.75,0.1,0.0,0.0,10000
proton,0.1,Si,2.0,0.1,0.0,0.0,10000
proton,0.2,Si,0.5,0.2,0.0,0.0,10000
proton,0.2,Si,0.75,0.2,0.0,0.0,10000
proton,0.2,Si,1.0,0.2,0.0,0.0,10000
proton,0.2,Si,1.25,0.2,0.0,0.0,10000
proton,0.2,Si,1.5,0.2,0.0,0.0,10000
proton,0.2,Si,1.75,0.2,0.0,0.0,10000
proton,0.2,Si,2.0,0.2,0.0,0.0,10000
proton,0.3,Si,0.5,0.3,0.0,0.0,10000
proton,0.3,Si,0.75,0.3,0.0,0.0,10000
proton,0.3,Si,1.0,0.3,0.0,0.0,10000
proton,0.3,Si,1.25,0.3,0.0,0.0,10000
proton,0.3,Si,1.5,0.3,0.0,0.0,10000
proton,0.3,Si,1.75,0.3,0.0,0.0,10000
proton,0.3,Si,2.0,0.3,0.0,0.0,10000
proton,0.4,Si,0.5,0.4,0.0,0.0,10000
proton,0.4,Si,0.75,0.4,0.0,0.0,10000
proton,0.4,Si,1.0,0.4,0.0,0.0,10000
proton,0.4,Si,1.25,0.4,0.0,0.0,10000
proton,0.4,Si,1.5,0.4,0.0,0.0,10000
proton,0.4,Si,1.75,0.4,0.0,0.0,10000
proton,0.4,Si,2.0,0.4,0.0,0.0,10000
proton,0.5,Si,0.5,0.5,0.0,0.0,10000
proton,0.5,Si,0.75,0.5,0.0,0.0,10000
proton,0.5,Si,1.0,0.5,0.0,0.0,10000
proton,0.5,Si,1.25,0.5,4.16828e-05,4.16828e-07,10000
proton,0.5,Si,1.5,0.5,0.0,0.0,10000
proton,0.5,Si,1.75,0.5,0.0,0.0,10000
proton,0.5,Si,2.0,0.5,0.0,0.0,10000
proton,0.6,Si,0.5,0.6,0.0,0.0,10000
proton,0.6,Si,0.75,0.6,0.0,0.0,10000
proton,0.6,Si,1.0,0.6,0.0,0.0,10000
proton,0.6,Si,1.25,0.6,0.0,0.0,10000
proton,0.6,Si,1.5,0.6,0.0,0.0,10000
proton,0.6,Si,1.75,0.6,0.0,0.0,10000
proton,0.6,Si,2.0,0.6,0.0,0.0,10000
proton,0.7,Si,0.5,0.7,2.08504e-07,2.08504e-09,10000
proton,0.7,Si,0.75,0.7,2.08504e-07,2.08504e-09,10000
proton,0.7,Si,1.0,0.699951,0.00494068,4.94068e-05,10000
proton,0.7,Si,1.25,0.7,2.08504e-07,2.08504e-09,10000
proton,0.7,Si,1.5,0.7,2.08504e-07,2.08504e-09,10000
proton,0.7,Si,1.75,0.7,2.08504e-07,2.08504e-09,10000
proton,0.7,Si,2.0,0.7,2.08504e-07,2.08504e-09,10000
proton,0.7999999999999999,Si,0.5,0.8,0.0,0.0,10000
proton,0.7999999999999999,Si,0.75,0.8,0.0,0.0,10000
proton,0.7999999999999999,Si,1.0,0.799878,0.00863723,8.63723e-05,10000
proton,0.7999999999999999,Si,1.25,0.8,0.0,0.0,10000
proton,0.7999999999999999,Si,1.5,0.8,0.0,0.0,10000
proton,0.7999999999999999,Si,1.75,0.799951,0.00489492,4.89492e-05,10000
proton,0.7999999999999999,Si,2.0,0.8,0.0,0.0,10000
proton,0.8999999999999999,Si,0.5,0.9,6.91318e-07,6.91318e-09,10000
proton,0.8999999999999999,Si,0.75,0.9,6.91318e-07,6.91318e-09,10000
proton,0.8999999999999999,Si,1.0,0.9,6.91318e-07,6.91318e-09,10000
proton,0.8999999999999999,Si,1.25,0.89995,0.0049957,4.9957e-05,10000
proton,0.8999999999999999,Si,1.5,0.899928,0.00508347,5.08347e-05,10000
proton,0.8999999999999999,Si,1.75,0.9,6.91318e-07,6.91318e-09,10000
proton,0.8999999999999999,Si,2.0,0.9,6.91318e-07,6.91318e-09,10000
proton,0.9999999999999999,Si,0.5,0.999917,0.00828146,8.28146e-05,10000
proton,0.9999999999999999,Si,0.75,0.99994,0.00598601,5.98601e-05,10000
proton,0.9999999999999999,Si,1.0,0.999981,0.00186846,1.86846e-05,10000
proton,0.9999999999999999,Si,1.25,0.999994,0.000602524,6.02524e-06,10000
proton,0.9999999999999999,Si,1.5,1.0,1.49012e-08,1.49012e-10,10000
proton,0.9999999999999999,Si,1.75,0.999853,0.010501,0.00010501,10000
proton,0.9999999999999999,Si,2.0,1.0,1.49012e-08,1.49012e-10,10000
proton,1.0999999999999999,Si,0.5,1.09995,0.00519593,5.19593e-05,10000
proton,1.0999999999999999,Si,0.75,1.09988,0.00906229,9.06229e-05,10000
proton,1.0999999999999999,Si,1.0,1.1,0.0,0.0,10000
proton,1.0999999999999999,Si,1.25,1.1,0.0,0.0,10000
proton,1.0999999999999999,Si,1.5,1.09991,0.0079752,7.9752e-05,10000
proton,1.0999999999999999,Si,1.75,1.1,0.0,0.0,10000
proton,1.0999999999999999,Si,2.0,1.09994,0.00592684,5.92684e-05,10000
proton,1.2,Si,0.5,1.1999,0.00984063,9.84063e-05,10000
proton,1.2,Si,0.75,1.2,0.0,0.0,10000
proton,1.2,Si,1.0,1.2,0.0,0.0,10000
proton,1.2,Si,1.25,1.2,0.0,0.0,10000
proton,1.2,Si,1.5,1.2,0.0,0.0,10000
proton,1.2,Si,1.75,1.2,0.0,0.0,10000
proton,1.2,Si,2.0,1.2,0.0,0.0,10000
proton,1.3,Si,0.5,1.3,7.81571e-07,7.81571e-09,10000
proton,1.3,Si,0.75,1.3,7.81571e-07,7.81571e-09,10000
proton,1.3,Si,1.0,1.2998,0.0143757,0.000143757,10000
proton,1.3,Si,1.25,1.29996,0.00409734,4.09734e-05,10000
proton,1.3,Si,1.5,1.3,7.81571e-07,7.81571e-09,10000
proton,1.3,Si,1.75,1.3,7.81571e-07,7.81571e-09,10000
proton,1.3,Si,2.0,1.29995,0.00520946,5.20946e-05,10000
proton,1.4,Si,0.5,1.39988,0.0116114,0.000116114,10000
proton,1.4,Si,0.75,1.4,4.17009e-07,4.17009e-09,10000
proton,1.4,Si,1.0,1.4,4.17009e-07,4.17009e-09,10000
proton,1.4,Si,1.25,1.4,4.17009e-07,4.17009e-09,10000
proton,1.4,Si,1.5,1.39994,0.0063261,6.3261e-05,10000
proton,1.4,Si,1.75,1.4,4.17009e-07,4.17009e-09,10000
proton,1.4,Si,2.0,1.4,4.17009e-07,4.17009e-09,10000
proton,1.5,Si,0.5,1.5,0.0,0.0,10000
proton,1.5,Si,0.75,1.5,0.0,0.0,10000
proton,1.5,Si,1.0,1.49985,0.0109177,0.000109177,10000
proton,1.5,Si,1.25,1.5,0.0,0.0,10000
proton,1.5,Si,1.5,1.4999,0.0100321,0.000100321,10000
proton,1.5,Si,1.75,1.5,0.0,0.0,10000
proton,1.5,Si,2.0,1.5,0.0,0.0,10000
proton,1.5999999999999999,Si,0.5,1.59997,0.0032978,3.2978e-05,10000
proton,1.5999999999999999,Si,0.75,1.6,0.0,0.0,10000
proton,1.5999999999999999,Si,1.0,1.6,0.0,0.0,10000
proton,1.5999999999999999,Si,1.25,1.59981,0.0137214,0.000137214,10000
proton,1.5999999999999999,Si,1.5,1.6,0.0,0.0,10000
proton,1.5999999999999999,Si,1.75,1.59997,0.00302596,3.02596e-05,10000
proton,1.5999999999999999,Si,2.0,1.6,8.43403e-05,8.43403e-07,10000
proton,1.7,Si,0.5,1.69991,0.00883291,8.83291e-05,10000
proton,1.7,Si,0.75,1.7,0.0,0.0,10000
proton,1.7,Si,1.0,1.69992,0.00817272,8.17272e-05,10000
proton,1.7,Si,1.25,1.7,0.0,0.0,10000
proton,1.7,Si,1.5,1.7,0.0,0.0,10000
proton,1.7,Si,1.75,1.69994,0.0058938,5.8938e-05,10000
proton,1.7,Si,2.0,1.69991,0.00756648,7.56648e-05,10000
proton,1.8,Si,0.5,1.7999,0.00986447,9.86447e-05,10000
proton,1.8,Si,0.75,1.8,1.38264e-06,1.38264e-08,10000
proton,1.8,Si,1.0,1.8,1.38264e-06,1.38264e-08,10000
proton,1.8,Si,1.25,1.8,1.38264e-06,1.38264e-08,10000
proton,1.8,Si,1.5,1.8,1.38264e-06,1.38264e-08,10000
proton,1.8,Si,1.75,1.8,1.38264e-06,1.38264e-08,10000
proton,1.8,Si,2.0,1.8,1.38264e-06,1.38264e-08,10000
proton,1.9,Si,0.5,1.9,7.05245e-07,7.05245e-09,10000
proton,1.9,Si,0.75,1.9,7.05245e-07,7.05245e-09,10000
proton,1.9,Si,1.0,1.9,7.05245e-07,7.05245e-09,10000
proton,1.9,Si,1.25,1.89988,0.0117434,0.000117434,10000
proton,1.9,Si,1.5,1.9,7.05245e-07,7.05245e-09,10000
proton,1.9,Si,1.75,1.89975,0.0179781,0.000179781,10000
proton,1.9,Si,2.0,1.89991,0.00733257,7.33257e-05,10000
proton,2.0,Si,0.5,2.0,0.0,0.0,10000
proton,2.0,Si,0.75,1.99994,0.00635579,6.35579e-05,10000
proton,2.0,Si,1.0,1.99995,0.00511986,5.11986e-05,10000
proton,2.0,Si,1.25,2.0,0.0,0.0,10000
proton,2.0,Si,1.5,1.99998,0.00202995,2.02995e-05,10000
proton,2.0,Si,1.75,2.0,0.0,0.0,10000
proton,2.0,Si,2.0,2.0,0.0,0.0,10000
proton,2.0999999999999996,Si,0.5,2.1,1.14098e-06,1.14098e-08,10000
proton,2.0999999999999996,Si,0.75,2.1,1.14098e-06,1.14098e-08,10000
proton,2.0999999999999996,Si,1.0,2.1,1.14098e-06,1.14098e-08,10000
proton,2.0999999999999996,Si,1.25,2.1,1.14098e-06,1.14098e-08,10000
proton,2.0999999999999996,Si,1.5,2.1,1.14098e-06,1.14098e-08,10000
proton,2.0999999999999996,Si,1.75,2.1,1.14098e-06,1.14098e-08,10000
proton,2.0999999999999996,Si,2.0,2.1,1.14098e-06,1.14098e-08,10000
proton,2.1999999999999997,Si,0.5,2.2,0.0,0.0,10000
proton,2.1999999999999997,Si,0.75,2.19999,0.00101396,1.01396e-05,10000
proton,2.1999999999999997,Si,1.0,2.19982,0.0183996,0.000183996,10000
proton,2.1999999999999997,Si,1.25,2.2,0.0,0.0,10000
proton,2.1999999999999997,Si,1.5,2.2,0.0,0.0,10000
proton,2.1999999999999997,Si,1.75,2.2,0.0,0.0,10000
proton,2.1999999999999997,Si,2.0,2.2,0.0,0.0,10000
proton,2.3,Si,0.5,2.3,1.63657e-06,1.63657e-08,10000
proton,2.3,Si,0.75,2.3,1.63657e-06,1.63657e-08,10000
proton,2.3,Si,1.0,2.3,1.63657e-06,1.63657e-08,10000
proton,2.3,Si,1.25,2.3,1.63657e-06,1.63657e-08,10000
proton,2.3,Si,1.5,2.29972,0.0196782,0.000196782,10000
proton,2.3,Si,1.75,2.3,1.63657e-06,1.63657e-08,10000
proton,2.3,Si,2.0,2.3,1.63657e-06,1.63657e-08,10000
proton,2.4,Si,0.5,2.39978,0.0215715,0.000215715,10000
proton,2.4,Si,0.75,2.4,0.0,0.0,10000
proton,2.4,Si,1.0,2.4,0.0,0.0,10000
proton,2.4,Si,1.25,2.4,0.0,0.0,10000
proton,2.4,Si,1.5,2.4,0.0,0.0,10000
proton,2.4,Si,1.75,2.39982,0.0179157,0.000179157,10000
proton,2.4,Si,2.0,2.39993,0.00706468,7.06468e-05,10000
proton,2.5,Si,0.5,2.49996,0.00436152,4.36152e-05,10000
proton,2.5,Si,0.75,2.5,2.10734e-08,2.10734e-10,10000
proton,2.5,Si,1.0,2.5,0.0,0.0,10000
proton,2.5,Si,1.25,2.49968,0.0230827,0.000230827,10000
proton,2.5,Si,1.5,2.5,0.0,0.0,10000
proton,2.5,Si,1.75,2.5,0.0,0.0,10000
proton,2.5,Si,2.0,2.49987,0.0128227,0.000128227,10000
proton,2.6,Si,0.5,2.6,1.56314e-06,1.56314e-08,10000
proton,2.6,Si,0.75,2.59985,0.01503,0.0001503,10000
proton,2.6,Si,1.0,2.6,1.56314e-06,1.56314e-08,10000
proton,2.6,Si,1.25,2.6,1.56314e-06,1.56314e-08,10000
proton,2.6,Si,1.5,2.5999,0.00982623,9.82623e-05,10000
proton,2.6,Si,1.75,2.6,1.56314e-06,1.56314e-08,10000
proton,2.6,Si,2.0,2.6,1.56314e-06,1.56314e-08,10000
proton,2.6999999999999997,Si,0.5,2.7,0.0,0.0,10000
proton,2.6999999999999997,Si,0.75,2.7,0.0,0.0,10000
proton,2.6999999999999997,Si,1.0,2.7,0.0,0.0,10000
proton,2.6999999999999997,Si,1.25,2.7,0.0,0.0,10000
proton,2.6999999999999997,Si,1.5,2.7,0.0,0.0,10000
proton,2.6999999999999997,Si,1.75,2.7,0.0,0.0,10000
proton,2.6999999999999997,Si,2.0,2.7,0.0,0.0,10000
proton,2.8,Si,0.5,2.8,8.34018e-07,8.34018e-09,10000
proton,2.8,Si,0.75,2.8,8.34018e-07,8.34018e-09,10000
proton,2.8,Si,1.0,2.8,8.34018e-07,8.34018e-09,10000
proton,2.8,Si,1.25,2.79975,0.0185599,0.000185599,10000
proton,2.8,Si,1.5,2.8,8.34018e-07,8.34018e-09,10000
proton,2.8,Si,1.75,2.8,8.34018e-07,8.34018e-09,10000
proton,2.8,Si,2.0,2.8,8.34018e-07,8.34018e-09,10000
proton,2.9,Si,0.5,2.89999,0.00101313,1.01313e-05,10000
proton,2.9,Si,0.75,2.9,0.0,0.0,10000
proton,2.9,Si,1.0,2.9,0.0,0.0,10000
proton,2.9,Si,1.25,2.9,0.0,0.0,10000
proton,2.9,Si,1.5,2.9,0.0,0.0,10000
proton,2.9,Si,1.75,2.89979,0.0211725,0.000211725,10000
proton,2.9,Si,2.0,2.89979,0.020745,0.00020745,10000
proton,3.0,Si,0.5,3.0,0.0,0.0,10000
proton,3.0,Si,0.75,3.0,0.0,0.0,10000
proton,3.0,Si,1.0,3.0,0.0,0.0,10000
proton,3.0,Si,1.25,3.0,0.0,0.0,10000
proton,3.0,Si,1.5,3.0,2.98023e-08,2.98023e-10,10000
proton,3.0,Si,1.75,3.0,0.0,0.0,10000
proton,3.0,Si,2.0,2.9999,0.0104738,0.000104738,10000
proton,3.0999999999999996,Si,0.5,3.1,1.98331e-06,1.98331e-08,10000
proton,3.0999999999999996,Si,0.75,3.1,1.98331e-06,1.98331e-08,10000
proton,3.0999999999999996,Si,1.0,3.1,1.98331e-06,1.98331e-08,10000
proton,3.0999999999999996,Si,1.25,3.1,1.98331e-06,1.98331e-08,10000
proton,3.0999999999999996,Si,1.5,3.1,1.98331e-06,1.98331e-08,10000
proton,3.0999999999999996,Si,1.75,3.0998,0.0198322,0.000198322,10000
proton,3.0999999999999996,Si,2.0,3.09974,0.025957,0.00025957,10000
proton,3.1999999999999997,Si,0.5,3.19982,0.0179659,0.000179659,10000
proton,3.1999999999999997,Si,0.75,3.19959,0.0296796,0.000296796,10000
proton,3.1999999999999997,Si,1.0,3.19979,0.0208617,0.000208617,10000
proton,3.1999999999999997,Si,1.25,3.2,0.0,0.0,10000
proton,3.1999999999999997,Si,1.5,3.2,0.0,0.0,10000
proton,3.1999999999999997,Si,1.75,3.2,0.0,0.0,10000
proton,3.1999999999999997,Si,2.0,3.2,0.0,0.0,10000
proton,3.3,Si,0.5,3.3,1.64388e-06,1.64388e-08,10000
proton,3.3,Si,0.75,3.3,1.64442e-06,1.64442e-08,10000
proton,3.3,Si,1.0,3.3,1.64442e-06,1.64442e-08,10000
proton,3.3,Si,1.25,3.3,1.64442e-06,1.64442e-08,10000
proton,3.3,Si,1.5,3.3,1.64442e-06,1.64442e-08,10000
proton,3.3,Si,1.75,3.29986,0.0135997,0.000135997,10000
proton,3.3,Si,2.0,3.29981,0.018861,0.00018861,10000
proton,3.4,Si,0.5,3.39977,0.0228799,0.000228799,10000
proton,3.4,Si,0.75,3.4,0.0,0.0,10000
proton,3.4,Si,1.0,3.4,0.0,0.0,10000
proton,3.4,Si,1.25,3.39992,0.00615831,6.15831e-05,10000
proton,3.4,Si,1.5,3.4,0.0,0.0,10000
proton,3.4,Si,1.75,3.4,0.0,0.0,10000
proton,3.4,Si,2.0,3.39979,0.0207775,0.000207775,10000
proton,3.5,Si,0.5,3.49984,0.0160833,0.000160833,10000
proton,3.5,Si,0.75,3.49994,0.00601907,6.01907e-05,10000
proton,3.5,Si,1.0,3.5,0.0,0.0,10000
proton,3.5,Si,1.25,3.49952,0.0354373,0.000354373,10000
proton,3.5,Si,1.5,3.49975,0.0252469,0.000252469,10000
proton,3.5,Si,1.75,3.4999,0.0104177,0.000104177,10000
proton,3.5,Si,2.0,3.5,0.0,0.0,10000
proton,3.5999999999999996,Si,0.5,3.6,2.76559e-06,2.76559e-08,10000
proton,3.5999999999999996,Si,0.75,3.6,2.76469e-06,2.76469e-08,10000
proton,3.5999999999999996,Si,1.0,3.59978,0.021942,0.00021942,10000
proton,3.5999999999999996,Si,1.25,3.6,2.76559e-06,2.76559e-08,10000
proton,3.5999999999999996,Si,1.5,3.59987,0.013346,0.00013346,10000
proton,3.5999999999999996,Si,1.75,3.6,2.76469e-06,2.76469e-08,10000
proton,3.5999999999999996,Si,2.0,3.6,2.76501e-06,2.76501e-08,10000
proton,3.6999999999999997,Si,0.5,3.7,8.56453e-07,8.56453e-09,10000
proton,3.6999999999999997,Si,0.75,3.7,8.54688e-07,8.54688e-09,10000
proton,3.6999999999999997,Si,1.0,3.7,8.52607e-07,8.52607e-09,10000
proton,3.6999999999999997,Si,1.25,3.7,8.55415e-07,8.55415e-09,10000
proton,3.6999999999999997,Si,1.5,3.7,8.52607e-07,8.52607e-09,10000
proton,3.6999999999999997,Si,1.75,3.69988,0.0120047,0.000120047,10000
proton,3.6999999999999997,Si,2.0,3.7,8.56453e-07,8.56453e-09,10000
proton,3.8,Si,0.5,3.8,1.41049e-06,1.41049e-08,10000
proton,3.8,Si,0.75,3.8,1.41049e-06,1.41049e-08,10000
proton,3.8,Si,1.0,3.8,1.41049e-06,1.41049e-08,10000
proton,3.8,Si,1.25,3.8,1.41175e-06,1.41175e-08,10000
proton,3.8,Si,1.5,3.79978,0.0220336,0.000220336,10000
proton,3.8,Si,1.75,3.8,1.41175e-06,1.41175e-08,10000
proton,3.8,Si,2.0,3.8,1.40923e-06,1.40923e-08,10000
proton,3.9,Si,0.5,3.9,0.0,0.0,10000
proton,3.9,Si,0.75,3.9,0.0,0.0,10000
proton,3.9,Si,1.0,3.9,0.0,0.0,10000
proton,3.9,Si,1.25,3.9,0.0,0.0,10000
proton,3.9,Si,1.5,3.9,0.0,0.0,10000
proton,3.9,Si,1.75,3.9,0.0,0.0,10000
proton,3.9,Si,2.0,3.9,0.0,0.0,10000
proton,3.9999999999999996,Si,0.5,4.0,0.0,0.0,10000
proton,3.9999999999999996,Si,0.75,4.0,0.0,0.0,10000
proton,3.9999999999999996,Si,1.0,3.99979,0.0211245,0.000211245,10000
proton,3.9999999999999996,Si,1.25,3.99995,0.0045065,4.5065e-05,10000
proton,3.9999999999999996,Si,1.5,3.99964,0.0358389,0.000358389,10000
proton,3.9999999999999996,Si,1.75,3.99972,0.0282022,0.000282022,10000
proton,3.9999999999999996,Si,2.0,4.0,0.0,0.0,10000
proton,4.1,Si,0.5,4.09978,0.0158614,0.000158614,10000
proton,4.1,Si,0.75,4.1,2.13653e-06,2.13653e-08,10000
proton,4.1,Si,1.0,4.1,2.13482e-06,2.13482e-08,10000
proton,4.1,Si,1.25,4.1,2.13482e-06,2.13482e-08,10000
proton,4.1,Si,1.5,4.1,2.13482e-06,2.13482e-08,10000
proton,4.1,Si,1.75,4.09978,0.0158611,0.000158611,10000
proton,4.1,Si,2.0,4.09957,0.0328753,0.000328753,10000
proton,4.199999999999999,Si,0.5,4.2,2.28196e-06,2.28196e-08,10000
proton,4.199999999999999,Si,0.75,4.2,2.28118e-06,2.28118e-08,10000
proton,4.199999999999999,Si,1.0,4.2,2.28118e-06,2.28118e-08,10000
proton,4.199999999999999,Si,1.25,4.2,2.28118e-06,2.28118e-08,10000
proton,4.199999999999999,Si,1.5,4.2,2.27877e-06,2.27877e-08,10000
proton,4.199999999999999,Si,1.75,4.19967,0.0328164,0.000328164,10000
proton,4.199999999999999,Si,2.0,4.2,2.27955e-06,2.27955e-08,10000
proton,4.299999999999999,Si,0.5,4.3,0.0,0.0,10000
proton,4.299999999999999,Si,0.75,4.3,0.0,0.0,10000
proton,4.299999999999999,Si,1.0,4.3,0.0,0.0,10000
proton,4.299999999999999,Si,1.25,4.29992,0.0081361,8.1361e-05,10000
proton,4.299999999999999,Si,1.5,4.3,0.0,0.0,10000
proton,4.299999999999999,Si,1.75,4.3,0.0,0.0,10000
proton,4.299999999999999,Si,2.0,4.3,0.0,0.0,10000
proton,4.3999999999999995,Si,0.5,4.4,0.0,0.0,10000
proton,4.3999999999999995,Si,0.75,4.39985,0.0116731,0.000116731,10000
proton,4.3999999999999995,Si,1.0,4.39976,0.0172834,0.000172834,10000
proton,4.3999999999999995,Si,1.25,4.3996,0.039829,0.00039829,10000
proton,4.3999999999999995,Si,1.5,4.4,0.0,0.0,10000
proton,4.3999999999999995,Si,1.75,4.4,0.0,0.0,10000
proton,4.3999999999999995,Si,2.0,4.4,0.0,0.0,10000
proton,4.499999999999999,Si,0.5,4.5,0.0,0.0,10000
proton,4.499999999999999,Si,0.75,4.5,0.0,0.0,10000
proton,4.499999999999999,Si,1.0,4.49964,0.0362969,0.000362969,10000
proton,4.499999999999999,Si,1.25,4.49979,0.0209766,0.000209766,10000
proton,4.499999999999999,Si,1.5,4.49982,0.0180223,0.000180223,10000
proton,4.499999999999999,Si,1.75,4.49979,0.0207905,0.000207905,10000
proton,4.499999999999999,Si,2.0,4.5,5.96046e-08,5.96046e-10,10000
proton,4.6,Si,0.5,4.6,3.27314e-06,3.27314e-08,10000
proton,4.6,Si,0.75,4.6,3.27189e-06,3.27189e-08,10000
proton,4.6,Si,1.0,4.6,3.27259e-06,3.27259e-08,10000
proton,4.6,Si,1.25,4.6,3.27259e-06,3.27259e-08,10000
proton,4.6,Si,1.5,4.6,3.27259e-06,3.27259e-08,10000
proton,4.6,Si,1.75,4.59991,0.00932155,9.32155e-05,10000
proton,4.6,Si,2.0,4.59954,0.0370363,0.000370363,10000
proton,4.699999999999999,Si,0.5,4.7,1.4012e-06,1.4012e-08,10000
proton,4.699999999999999,Si,0.75,4.7,1.4012e-06,1.4012e-08,10000
proton,4.699999999999999,Si,1.0,4.7,1.39994e-06,1.39994e-08,10000
proton,4.699999999999999,Si,1.25,4.69992,0.00776938,7.76938e-05,10000
proton,4.699999999999999,Si,1.5,4.7,1.4012e-06,1.4012e-08,10000
proton,4.699999999999999,Si,1.75,4.7,1.39994e-06,1.39994e-08,10000
proton,4.699999999999999,Si,2.0,4.7,1.39822e-06,1.39822e-08,10000
proton,4.799999999999999,Si,0.5,4.8,0.0,0.0,10000
proton,4.799999999999999,Si,0.75,4.8,0.0,0.0,10000
proton,4.799999999999999,Si,1.0,4.79992,0.00764013,7.64013e-05,10000
proton,4.799999999999999,Si,1.25,4.79981,0.0194743,0.000194743,10000
proton,4.799999999999999,Si,1.5,4.8,0.0,0.0,10000
proton,4.799999999999999,Si,1.75,4.8,0.0,0.0,10000
proton,4.799999999999999,Si,2.0,4.79973,0.0266489,0.000266489,10000
proton,4.8999999999999995,Si,0.5,4.89974,0.0264744,0.000264744,10000
proton,4.8999999999999995,Si,0.75,4.89991,0.00877222,8.77222e-05,10000
proton,4.8999999999999995,Si,1.0,4.9,0.0,0.0,10000
proton,4.8999999999999995,Si,1.25,4.9,0.0,0.0,10000
proton,4.8999999999999995,Si,1.5,4.9,0.0,0.0,10000
proton,4.8999999999999995,Si,1.75,4.89963,0.0367505,0.000367505,10000
proton,4.8999999999999995,Si,2.0,4.89981,0.013876,0.00013876,10000
proton,4.999999999999999,Si,0.5,5.0,0.0,0.0,10000
proton,4.999999999999999,Si,0.75,5.0,0.0,0.0,10000
proton,4.999999999999999,Si,1.0,4.99985,0.0150721,0.000150721,10000
proton,4.999999999999999,Si,1.25,5.0,5.96046e-08,5.96046e-10,10000
proton,4.999999999999999,Si,1.5,5.0,5.96046e-08,5.96046e-10,10000
proton,4.999999999999999,Si,1.75,4.99975,0.0202494,0.000202494,10000
proton,4.999999999999999,Si,2.0,4.99961,0.0387379,0.000387379,10000
proton,5.1,Si,0.5,5.1,3.5633e-06,3.5633e-08,10000
proton,5.1,Si,0.75,5.1,3.56202e-06,3.56202e-08,10000
proton,5.1,Si,1.0,5.09941,0.0426365,0.000426365,10000
proton,5.1,Si,1.25,5.1,3.56379e-06,3.56379e-08,10000
proton,5.1,Si,1.5,5.09968,0.0322442,0.000322442,10000
proton,5.1,Si,1.75,5.09959,0.0412394,0.000412394,10000
proton,5.1,Si,2.0,5.09955,0.044981,0.00044981,10000
proton,5.199999999999999,Si,0.5,5.2,3.12276e-06,3.12276e-08,10000
proton,5.199999999999999,Si,0.75,5.2,3.12481e-06,3.12481e-08,10000
proton,5.199999999999999,Si,1.0,5.2,3.12299e-06,3.12299e-08,10000
proton,5.199999999999999,Si,1.25,5.2,3.12333e-06,3.12333e-08,10000
proton,5.199999999999999,Si,1.5,5.19991,0.00895529,8.95529e-05,10000
proton,5.199999999999999,Si,1.75,5.2,3.12481e-06,3.12481e-08,10000
proton,5.199999999999999,Si,2.0,5.2,3.12594e-06,3.12594e-08,10000
